"","_id","RFID","birthDate","sex","breed","category","birthWeight","stationname"
"572","5ac441a3f169931cb000708c","951 000305826303",1970-01-01,"male","Composite","growing","0","Belmont"
"573","5ab0b445f1699322d00020bc","951 000305826305",2017-11-14,"male","Brahman","growing","36","Belmont"
"574","5ac441a3f169931cb00070cd","951 000305826306",1970-01-01,"male","Composite","growing","0","Belmont"
"575","5ac42194f169931cb0006f69","951 000305826308",1970-01-01,"male","Composite","growing","0","Belmont"
"576","5ac441a3f169931cb0007103","951 000305826314",1970-01-01,"male","Composite","growing","0","Belmont"
"577","5ac42194f169931cb0006f83","951 000305826317",1970-01-01,"male","Composite","growing","0","Belmont"
"578","5ac44a75f169931cb0007197","951 000305826322",2017-11-10,"male","Composite","growing","45","Belmont"
"579","5ab1af35f1699321580049bc","951 000305826324",2017-12-22,"male","Composite","growing","41","Belmont"
"580","5ac42194f169931cb0006f4e","951 000305826327",1970-01-01,"male","Composite","growing","0","Belmont"
"581","5a598b9e7f1f81045c6bf082","951 000305826329",1970-01-01,"female","Belmont Red","breeding","0","Belmont"
"582","5ac42194f169931cb0006f7a","951 000305826336",1970-01-01,"male","Composite","growing","0","Belmont"
"583","5ac441a3f169931cb00070d3","951 000305826338",1970-01-01,"male","Composite","growing","0","Belmont"
"584","5ab0b445f1699322d00020c8","951 000305826343",2017-10-10,"male","Brahman","growing","42","Belmont"
"585","5a598b9e7f1f81045c6bf109","951 000305826347",1970-01-01,"female","Composite","breeding","0","Belmont"
"586","5ac441a3f169931cb0007109","951 000305826348",1970-01-01,"male","Composite","growing","0","Belmont"
"587","5ab1af35f1699321580049b5","951 000305826350",2017-10-23,"male","Composite","growing","50","Belmont"
"588","5a598b9e7f1f81045c6bf05d","951 000305826351",1970-01-01,"female","Composite","breeding","0","Belmont"
"589","5a598b9e7f1f81045c6befc8","951 000305826353",1970-01-01,"female","Belmont Red","breeding","0","Belmont"
"590","5ac42194f169931cb0006f70","951 000305826354",1970-01-01,"male","Composite","growing","0","Belmont"
"591","5ab1af35f1699321580049c8","951 000305826355",2017-12-18,"male","Composite","growing","50","Belmont"
"592","5ab1af35f1699321580049c7","951 000305826356",2017-11-29,"male","Composite","growing","50","Belmont"
"593","5ac44a75f169931cb000719d","951 000305826359",2017-10-19,"male","Composite","growing","50","Belmont"
"594","5ac441a3f169931cb0007106","951 000305826360",1970-01-01,"male","Composite","growing","0","Belmont"
"595","5ac44fe3f169931cb000723b","951 000305826361",1970-01-01,"male","Composite","growing","0","Belmont"
"596","5ac44a75f169931cb0007183","951 000305826365",2017-11-22,"male","Composite","growing","43","Belmont"
"597","5ac4497ef169931cb0007178","951 000305826371",1970-01-01,"female","Composite","breeding","0","Belmont"
"598","5ab1af35f1699321580049bf","951 000305826376",2017-11-08,"male","Composite","growing","48","Belmont"
"599","5ac44a75f169931cb000719a","951 000305826381",2017-10-20,"male","Composite","growing","34","Belmont"
"600","5ac441a3f169931cb0007131","951 000305826382",1970-01-01,"male","Composite","growing","0","Belmont"
"601","5ac441a3f169931cb000713c","951 000305826383",1970-01-01,"male","Composite","growing","0","Belmont"
"602","5ac42194f169931cb0006f8f","951 000305826385",1970-01-01,"male","Composite","growing","0","Belmont"
"603","5ab1af35f1699321580049c9","951 000305826386",2017-12-04,"male","Composite","growing","42","Belmont"
"604","5a598b9e7f1f81045c6bf07f","951 000305826388",1970-01-01,"female","Composite","breeding","0","Belmont"
"605","5ab0b445f1699322d00020d0","951 000305826390",2017-10-24,"male","Brahman","growing","45","Belmont"
"606","5ac42194f169931cb0006f7b","951 000305826391",1970-01-01,"male","Composite","growing","0","Belmont"
"607","5ab0b445f1699322d00020cd","951 000305826392",2017-12-29,"male","Brahman","growing","37","Belmont"
"608","5ac441a3f169931cb00070bd","951 000305826393",1970-01-01,"male","Composite","growing","0","Belmont"
"609","5ab1af35f1699321580049a6","951 000305826400",2017-10-19,"male","Composite","growing","32","Belmont"
"610","5ab0b445f1699322d00020b9","951 000305828929",2018-01-15,"male","Brahman","growing","41","Belmont"
"611","5ac42194f169931cb0006f67","951 000305828998",1970-01-01,"male","Composite","growing","0","Belmont"
"612","5ac42194f169931cb0006f63","951 000305829386",1970-01-01,"male","Composite","growing","0","Belmont"
"613","5ac42194f169931cb0006f66","951 000305852998",1970-01-01,"male","Composite","growing","0","Belmont"
"614","5e8d7ac9a4150000d9007c0f","951 000306002412",1970-01-01,"female","Composite","breeding","0","Belmont"
"615","5a598b9e7f1f81045c6bf14a","951 000306002429",1970-01-01,"female","Composite","breeding","0","Belmont"
"616","5a598b9e7f1f81045c6befd7","951 000306002494",1970-01-01,"female","Charolais","breeding","0","Belmont"
"617","5a598b9e7f1f81045c6bf085","951 000306002928",1970-01-01,"female","Composite","breeding","0","Belmont"
"618","5a598b9e7f1f81045c6bf034","951 000306002940",1970-01-01,"female","Composite","breeding","0","Belmont"
"619","5a598b9e7f1f81045c6bf090","951 000306002941",1970-01-01,"female","Composite","breeding","0","Belmont"
"620","5b18a423f1699320a40022c2","951 000306002942",1970-01-01,"female","Composite","breeding","0","Belmont"
"621","6087bfc2e462000061007d07","951 000306002959",1970-01-01,"xxxxxx","xxxxxx","breeding","0","Belmont"
"622","5a598b9e7f1f81045c6bf259","951 000306002965",1970-01-01,"female","Composite","breeding","0","Belmont"
"623","5a598b9e7f1f81045c6beff9","951 000306002985",1970-01-01,"female","Composite","breeding","0","Belmont"
"624","5bdbfebb20ba5235f80016e5","951 000306002991",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"625","5cef1f4b0d46417b69003760","951 000306003019",2015-12-20,"female","Composite","breeding","37","Belmont"
"626","5a598b9e7f1f81045c6bf16e","951 000306003031",1970-01-01,"female","Composite","breeding","0","Belmont"
"627","5b2856a9f1699310b0002374","951 000306003302",1970-01-01,"female","Composite","breeding","0","Belmont"
"628","5cac246c20ba524c44007149","951 000306003307",1970-01-01,"female","Composite","breeding","0","Belmont"
"629","5cac246d20ba524c44007151","951 000306003316",1970-01-01,"female","Composite","breeding","0","Belmont"
"630","5a598b9e7f1f81045c6befaa","951 000306003319",1970-01-01,"female","Composite","breeding","0","Belmont"
"631","5a598b9e7f1f81045c6bf097","951 000306003328",1970-01-01,"female","Composite","breeding","0","Belmont"
"632","5a598b9e7f1f81045c6bf0dc","951 000306003339",1970-01-01,"female","Composite","breeding","0","Belmont"
"633","5a598b9e7f1f81045c6befad","951 000306003342",1970-01-01,"female","Brahman","breeding","0","Belmont"
"634","5cac246d20ba524c4400714f","951 000306003368",1970-01-01,"female","Composite","breeding","0","Belmont"
"635","5a598b9e7f1f81045c6bef8b","951 000306003370",1970-01-01,"female","Composite","breeding","0","Belmont"
"636","5a598b9e7f1f81045c6befe0","951 000306003375",1970-01-01,"female","Composite","breeding","0","Belmont"
"637","5c6643ba20ba522cb800f975","951 000306003380",1970-01-01,"female","Composite","growing","0","Belmont"
"638","5cac246b20ba524c44007147","951 000306003391",1970-01-01,"female","Composite","breeding","0","Belmont"
"639","5ac43743f169931cb0007035","951 000306003813",1970-01-01,"male","Composite","breeding","0","Belmont"
"640","5a598b9e7f1f81045c6bf096","951 000306003827",1970-01-01,"female","Composite","breeding","0","Belmont"
"641","5e8d7ac9a4150000d9007c10","951 000306003844",1970-01-01,"female","Composite","breeding","0","Belmont"
"642","5a598b9e7f1f81045c6bf145","951 000306003862",1970-01-01,"female","Composite","breeding","0","Belmont"
"643","5a598b9e7f1f81045c6beffa","951 000306003872",1970-01-01,"female","Composite","breeding","0","Belmont"
"644","5a598b9e7f1f81045c6bf141","951 000306003898",1970-01-01,"female","Composite","breeding","0","Belmont"
"645","5a598b9e7f1f81045c6bf15a","951 000306004179",1970-01-01,"female","Composite","breeding","0","Belmont"
"646","5cac246e20ba524c44007156","951 000306004184",1970-01-01,"female","Composite","breeding","0","Belmont"
"647","5ac42714f169931cb0006fad","964 001005340753",1970-01-01,"male","Brahman","breeding","0","Belmont"
"648","5a598b9e7f1f81045c6bf0b7","964 001008483289",1970-01-01,"female","Bonsmara","breeding","0","Belmont"
"649","5a598b9e7f1f81045c6bf049","964 001008483355",1970-01-01,"female","Composite","breeding","0","Belmont"
"650","5d6dbd9fce43000096002d24","964 001008483383",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"651","5cef1f480d46417b6900374e","964 001008483441",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"652","5ab064edf1699322d0002080","964 001008483451",1970-01-01,"male","Brahman","breeding","0","Belmont"
"653","5cef1f4b0d46417b6900375f","964 001008483541",1970-01-01,"female","Composite","breeding","0","Belmont"
"654","5cef1f490d46417b69003751","964 001008483613",1970-01-01,"female","Composite","breeding","0","Belmont"
"655","5cef1f4b0d46417b69003761","964 001008483854",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"656","5cef1f4a0d46417b6900375a","964 001008484122",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"657","5cac246b20ba524c44007144","964 001008484520",1970-01-01,"female","Composite","breeding","0","Belmont"
"658","5b18a423f1699320a40022eb","964 001008603670",1970-01-01,"female","Composite","breeding","0","Belmont"
"659","5ac42714f169931cb0006faf","964 001008603684",1970-01-01,"female","Brahman","breeding","0","Belmont"
"660","5b18a423f1699320a4002310","964 001008603685",1970-01-01,"female","Composite","breeding","0","Belmont"
"661","5b18a423f1699320a40022fe","964 001008603712",1970-01-01,"female","Composite","breeding","0","Belmont"
"662","5b18a423f1699320a4002308","964 001008603719",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"663","5b289294f1699310b00023ed","964 001008603728",1970-01-01,"female","Brahman","breeding","0","Belmont"
"664","5b18a423f1699320a40022ed","964 001008603737",1970-01-01,"female","Composite","breeding","0","Belmont"
"665","5b18a423f1699320a4002314","964 001008603751",1970-01-01,"female","Composite","breeding","0","Belmont"
"666","5b18a423f1699320a4002305","964 001008603754",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"667","5b289294f1699310b00023ea","964 001008603761",1970-01-01,"female","Brahman","breeding","0","Belmont"
"668","5ac44fe3f169931cb00071f9","964 001008603769",1970-01-01,"male","Composite","growing","0","Belmont"
"669","5ac42714f169931cb0006fae","964 001008603786",1970-01-01,"male","Brahman","breeding","0","Belmont"
"670","5b18a423f1699320a40022e3","964 001008603788",1970-01-01,"female","Composite","breeding","0","Belmont"
"671","5b18a423f1699320a4002290","964 001008603805",2015-10-14,"female","Composite","breeding","37","Belmont"
"672","5b18a423f1699320a40022b4","964 001008603807",1970-01-01,"female","Composite","breeding","0","Belmont"
"673","5b18a423f1699320a40022cd","964 001008603818",1970-01-01,"female","Composite","breeding","0","Belmont"
"674","5b18a423f1699320a400233b","964 001008603820",1970-01-01,"female","Composite","breeding","0","Belmont"
"675","5b18a423f1699320a40022cb","964 001008603836",1970-01-01,"female","Composite","breeding","0","Belmont"
"676","5b18a423f1699320a4002349","964 001008603846",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"677","5b18a423f1699320a40022d9","964 001008603848",1970-01-01,"female","Composite","breeding","0","Belmont"
"678","5b18a423f1699320a4002318","964 001008603852",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"679","5b18a423f1699320a400234e","964 001008603867",1970-01-01,"female","Composite","breeding","0","Belmont"
"680","5b18a423f1699320a4002297","964 001008603870",2015-12-27,"female","Composite","breeding","41","Belmont"
"681","5b18a423f1699320a40022f5","964 001008603880",1970-01-01,"female","Composite","breeding","0","Belmont"
"682","5b18a423f1699320a4002319","964 001008603886",1970-01-01,"female","Composite","breeding","0","Belmont"
"683","5b18a423f1699320a40022e8","964 001008603888",1970-01-01,"female","Composite","breeding","0","Belmont"
"684","5b18a423f1699320a4002357","964 001008603894",1970-01-01,"female","Composite","breeding","0","Belmont"
"685","5b18a423f1699320a4002298","964 001008603906",2015-11-18,"female","xxxxxx","breeding","30","Belmont"
"686","5b18a423f1699320a40022c7","964 001008603909",1970-01-01,"female","Composite","breeding","0","Belmont"
"687","5b18a423f1699320a40022ac","964 001008603921",1970-01-01,"female","Composite","breeding","0","Belmont"
"688","5b289294f1699310b00023f1","964 001008603924",1970-01-01,"female","Brahman","breeding","0","Belmont"
"689","5b18a423f1699320a400229b","964 001008603929",2015-12-07,"female","Composite","breeding","42","Belmont"
"690","5b18a423f1699320a40022ab","964 001008603951",1970-01-01,"female","Composite","breeding","0","Belmont"
"691","5cae828620ba522fb4004371","964 001008603954",1970-01-01,"male","Composite","breeding","0","Belmont"
"692","5b18a423f1699320a4002315","964 001008603961",1970-01-01,"female","Composite","breeding","0","Belmont"
"693","5b18a423f1699320a40022fd","964 001008603978",1970-01-01,"female","Composite","breeding","0","Belmont"
"694","5b18a423f1699320a4002351","964 001008603980",1970-01-01,"female","Composite","breeding","0","Belmont"
"695","5b18a423f1699320a400230a","964 001008603990",1970-01-01,"female","Composite","breeding","0","Belmont"
"696","5b18a423f1699320a400230f","964 001008603996",1970-01-01,"female","Composite","breeding","0","Belmont"
"697","5b18a423f1699320a400228d","964 001008604005",1970-01-01,"female","Composite","breeding","0","Belmont"
"698","5b18a423f1699320a4002345","964 001008604006",1970-01-01,"female","Composite","breeding","0","Belmont"
"699","5b289294f1699310b00023de","964 001008604029",1970-01-01,"female","Brahman","breeding","0","Belmont"
"700","5b18a423f1699320a4002301","964 001008604038",1970-01-01,"female","Composite","breeding","0","Belmont"
"701","5b18a423f1699320a4002294","964 001008604080",2015-11-07,"female","Composite","breeding","38","Belmont"
"702","5b18a423f1699320a4002291","964 001008604140",2015-10-14,"female","xxxxxx","breeding","37","Belmont"
"703","5b18a423f1699320a40022cc","964 001008604150",1970-01-01,"female","Composite","breeding","0","Belmont"
"704","5b18a423f1699320a4002295","964 001008604151",2015-11-30,"female","Composite","breeding","36","Belmont"
"705","5b18a423f1699320a40022af","964 001008604154",1970-01-01,"female","Composite","breeding","0","Belmont"
"706","5b18a423f1699320a40022b0","964 001008604162",1970-01-01,"female","Composite","breeding","0","Belmont"
"707","5b18a423f1699320a40022a0","964 001008604163",2015-12-23,"female","Composite","breeding","41","Belmont"
"708","5b18a423f1699320a40022fa","964 001008604173",1970-01-01,"female","Composite","breeding","0","Belmont"
"709","5b289294f1699310b00023e2","964 001008604183",1970-01-01,"female","Brahman","breeding","0","Belmont"
"710","5b18a423f1699320a4002340","964 001008604211",1970-01-01,"female","Composite","breeding","0","Belmont"
"711","5b18a423f1699320a40022d8","964 001008604222",1970-01-01,"female","Composite","breeding","0","Belmont"
"712","5b18a423f1699320a40022e1","964 001008604230",1970-01-01,"female","Composite","breeding","0","Belmont"
"713","5b18a423f1699320a40022c8","964 001008604236",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"714","5b18a423f1699320a40022e6","964 001008604243",1970-01-01,"female","Composite","breeding","0","Belmont"
"715","5b18a423f1699320a40022df","964 001008604251",1970-01-01,"female","Composite","breeding","0","Belmont"
"716","5b18a423f1699320a40022b3","964 001008604260",1970-01-01,"female","Composite","breeding","0","Belmont"
"717","5b18a423f1699320a4002321","964 001008604284",1970-01-01,"female","Composite","breeding","0","Belmont"
"718","5b18a423f1699320a4002299","964 001008604313",2015-11-21,"female","Composite","breeding","47","Belmont"
"719","5b18a423f1699320a4002296","964 001008604354",2015-11-14,"female","Composite","breeding","46","Belmont"
"720","5b18a423f1699320a4002336","964 001008604357",1970-01-01,"female","Composite","breeding","0","Belmont"
"721","5b18a423f1699320a4002300","964 001008604360",1970-01-01,"female","Composite","breeding","0","Belmont"
"722","5b289294f1699310b00023e1","964 001008604370",1970-01-01,"female","Brahman","breeding","0","Belmont"
"723","5b289294f1699310b00023f2","964 001008604386",1970-01-01,"female","Brahman","breeding","0","Belmont"
"724","5b18a423f1699320a40022ba","964 001008604397",1970-01-01,"female","Composite","breeding","0","Belmont"
"725","5b289294f1699310b00023dd","964 001008604398",1970-01-01,"female","Brahman","breeding","0","Belmont"
"726","5b18a423f1699320a40022a6","964 001008604408",1970-01-01,"female","Composite","breeding","0","Belmont"
"727","5b18a423f1699320a4002346","964 001008604429",1970-01-01,"female","Composite","breeding","0","Belmont"
"728","5b18a423f1699320a4002356","964 001008604432",1970-01-01,"female","Composite","breeding","0","Belmont"
"729","5b18a423f1699320a40022d3","964 001008604455",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"730","5b18a423f1699320a40022bb","964 001008604457",1970-01-01,"female","Composite","breeding","0","Belmont"
"731","5cac247420ba524c44007172","964 001008604472",1970-01-01,"female","Composite","breeding","0","Belmont"
"732","5b18a423f1699320a400231f","964 001008604477",1970-01-01,"female","Composite","breeding","0","Belmont"
"733","5b18a423f1699320a400229d","964 001008604485",2015-12-12,"female","Composite","breeding","38","Belmont"
"734","5b18a423f1699320a4002350","964 001008604504",1970-01-01,"female","Composite","breeding","0","Belmont"
"735","5b18a423f1699320a400234c","964 001008604517",1970-01-01,"female","Composite","breeding","0","Belmont"
"736","5b18a423f1699320a40022ca","964 001008604522",1970-01-01,"female","Composite","breeding","0","Belmont"
"737","5b18a423f1699320a4002338","964 001008604533",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"738","5b18a423f1699320a40022e0","964 001008604543",1970-01-01,"female","Composite","breeding","0","Belmont"
"739","5b18a423f1699320a4002302","964 001008604544",1970-01-01,"female","Composite","breeding","0","Belmont"
"740","5b289294f1699310b00023f6","964 001008604546",1970-01-01,"female","Brahman","breeding","0","Belmont"
"741","5b18a423f1699320a40022de","964 001008604548",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"742","5b289294f1699310b00023f0","964 001008604551",1970-01-01,"female","Brahman","breeding","0","Belmont"
"743","5b18a423f1699320a40022b9","964 001008604558",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"744","5b18a423f1699320a400229e","964 001008604560",2015-12-12,"female","Composite","breeding","47","Belmont"
"745","5b18a423f1699320a40022c5","964 001008604575",1970-01-01,"female","Composite","breeding","0","Belmont"
"746","5b18a423f1699320a40022e5","964 001008604591",1970-01-01,"female","Composite","breeding","0","Belmont"
"747","5b18a423f1699320a40022ae","964 001008604610",1970-01-01,"female","Composite","breeding","0","Belmont"
"748","5b18a423f1699320a40022bd","964 001008604672",1970-01-01,"female","Composite","breeding","0","Belmont"
"749","5b18a423f1699320a4002307","964 001008604677",1970-01-01,"female","Composite","breeding","0","Belmont"
"750","5b18a423f1699320a4002309","964 001008604686",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"751","5b18a423f1699320a400234b","964 001008604694",1970-01-01,"female","Composite","breeding","0","Belmont"
"752","5b18a423f1699320a40022a9","964 001008604711",1970-01-01,"female","Composite","breeding","0","Belmont"
"753","5b18a423f1699320a40022da","964 001008604713",1970-01-01,"female","Composite","breeding","0","Belmont"
"754","5b18a423f1699320a40022db","964 001008604714",1970-01-01,"female","Composite","breeding","0","Belmont"
"755","5b18a423f1699320a40022c1","964 001008604722",1970-01-01,"female","Composite","breeding","0","Belmont"
"756","5b18a423f1699320a400229a","964 001008604733",2015-11-26,"female","Composite","breeding","43","Belmont"
"757","5ac44fe3f169931cb00071e2","964 001008604741",1970-01-01,"male","Composite","growing","0","Belmont"
"758","5b18a423f1699320a40022a3","964 001008604742",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"759","5b18a423f1699320a4002339","964 001008604743",1970-01-01,"female","Composite","breeding","0","Belmont"
"760","5b18a423f1699320a40022a8","964 001008604751",1970-01-01,"female","Composite","breeding","0","Belmont"
"761","5b18a423f1699320a4002293","964 001008604753",2015-10-24,"female","Composite","breeding","40","Belmont"
"762","5b18a423f1699320a4002311","964 001008604756",1970-01-01,"female","Composite","breeding","0","Belmont"
"763","5b18a423f1699320a40022be","964 001008604766",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"764","5b18a423f1699320a400231a","964 001008604782",1970-01-01,"female","Composite","breeding","0","Belmont"
"765","5b18a423f1699320a4002323","964 001008604783",1970-01-01,"female","Composite","breeding","0","Belmont"
"766","5b18a423f1699320a40022d7","964 001008604786",1970-01-01,"female","Composite","breeding","0","Belmont"
"767","5b18a423f1699320a4002324","964 001008604798",1970-01-01,"female","Composite","breeding","0","Belmont"
"768","5ab064edf1699322d0002082","964 001008604803",1970-01-01,"female","Brahman","breeding","0","Belmont"
"769","5b18a423f1699320a40022d1","964 001008604810",1970-01-01,"female","Composite","breeding","0","Belmont"
"770","5b289294f1699310b00023ee","964 001008604815",1970-01-01,"female","Brahman","breeding","0","Belmont"
"771","5b289294f1699310b00023e4","964 001008604843",1970-01-01,"female","Brahman","breeding","0","Belmont"
"772","5b18a423f1699320a4002313","964 001008604846",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"773","5b289294f1699310b00023e0","964 001008604870",1970-01-01,"female","Brahman","breeding","0","Belmont"
"774","5b18a423f1699320a40022ea","964 001008604882",1970-01-01,"female","Composite","breeding","0","Belmont"
"775","5b18a423f1699320a4002326","964 001008604885",1970-01-01,"female","Composite","breeding","0","Belmont"
"776","5b18a423f1699320a40022d0","964 001008604891",1970-01-01,"female","Composite","breeding","0","Belmont"
"777","5b18a423f1699320a40022bc","964 001008604900",1970-01-01,"female","Composite","breeding","0","Belmont"
"778","5b18a423f1699320a4002344","964 001008604901",1970-01-01,"female","Composite","breeding","0","Belmont"
"779","5b18a423f1699320a40022c6","964 001008604907",1970-01-01,"female","Composite","breeding","0","Belmont"
"780","5b18a423f1699320a400230e","964 001008604911",1970-01-01,"female","Composite","breeding","0","Belmont"
"781","5b18a423f1699320a4002352","964 001008604928",1970-01-01,"female","Composite","breeding","0","Belmont"
"782","5b18a423f1699320a40022f4","964 001008604932",1970-01-01,"female","Composite","breeding","0","Belmont"
"783","5b289294f1699310b00023da","964 001008604934",1970-01-01,"female","Brahman","breeding","0","Belmont"
"784","5cac247320ba524c44007171","964 001008604938",1970-01-01,"female","Composite","breeding","0","Belmont"
"785","5b18a423f1699320a400230b","964 001008604940",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"786","5b18a423f1699320a40022c9","964 001008604947",1970-01-01,"female","Composite","breeding","0","Belmont"
"787","5b18a423f1699320a40022b2","964 001008604961",1970-01-01,"female","Composite","breeding","0","Belmont"
"788","5b18a423f1699320a40022a5","964 001008604962",1970-01-01,"female","Composite","breeding","0","Belmont"
"789","5b18a423f1699320a40022cf","964 001008604986",1970-01-01,"female","Composite","breeding","0","Belmont"
"790","5b289294f1699310b00023dc","964 001008604987",1970-01-01,"female","Brahman","breeding","0","Belmont"
"791","5b18a423f1699320a4002292","964 001008604991",2015-10-21,"female","Composite","breeding","31","Belmont"
"792","5b18a423f1699320a40022c4","964 001008605003",1970-01-01,"female","Composite","breeding","0","Belmont"
"793","5b18a423f1699320a40022d4","964 001008605009",1970-01-01,"female","Composite","breeding","0","Belmont"
"794","5b18a423f1699320a400229f","964 001008605010",2015-12-19,"female","Composite","breeding","42","Belmont"
"795","5b18a423f1699320a40022ce","964 001008605012",1970-01-01,"female","Composite","breeding","0","Belmont"
"796","5ab064edf1699322d0002081","964 001008605033",1970-01-01,"female","Brahman","breeding","0","Belmont"
"797","5b18a423f1699320a4002317","964 001008605077",1970-01-01,"female","Composite","breeding","0","Belmont"
"798","5b18a423f1699320a40022dd","964 001008605098",1970-01-01,"female","Composite","breeding","0","Belmont"
"799","5b18a423f1699320a400234d","964 001008605104",1970-01-01,"female","Composite","breeding","0","Belmont"
"800","5b18a423f1699320a4002348","964 001008605109",1970-01-01,"female","Composite","breeding","0","Belmont"
"801","5b18a423f1699320a40022e9","964 001008605117",1970-01-01,"female","xxxxxx","breeding","0","Belmont"
"802","5b18a423f1699320a40022ee","964 001008605143",1970-01-01,"female","Composite","breeding","0","Belmont"
"803","5b18a423f1699320a40022b6","964 001008605147",1970-01-01,"female","Composite","breeding","0","Belmont"
"804","5b18a423f1699320a400229c","964 001008605153",2015-12-12,"female","Composite","breeding","33","Belmont"
"805","5b18a423f1699320a400230d","964 001008605155",1970-01-01,"female","Composite","breeding","0","Belmont"
"806","5b18a423f1699320a400233d","964 001008605160",1970-01-01,"female","Composite","breeding","0","Belmont"
"807","5b289294f1699310b00023f3","964 001008605161",1970-01-01,"female","Brahman","breeding","0","Belmont"
"808","5b18a423f1699320a4002322","964 001008605172",1970-01-01,"female","Composite","breeding","0","Belmont"
"809","5b18a423f1699320a40022e7","964 001008613664",1970-01-01,"female","Composite","breeding","0","Belmont"
"810","5ac44fe3f169931cb00071e3","964 001008689974",1970-01-01,"male","Composite","growing","0","Belmont"
"811","5b18a423f1699320a40022b7","964 001008690005",1970-01-01,"female","Composite","breeding","0","Belmont"
"812","5b18a423f1699320a40022ad","964 001008690490",1970-01-01,"female","Composite","breeding","0","Belmont"
"813","5b18a423f1699320a4002353","964 001008690520",1970-01-01,"female","Composite","breeding","0","Belmont"
"814","5b18a423f1699320a40022c0","964 001008692223",1970-01-01,"female","Composite","breeding","0","Belmont"
"815","5ac4401df169931cb0007073","964 001008692360",1970-01-01,"female","Composite","breeding","0","Belmont"
"816","5b18a423f1699320a40022b8","964 001008692450",1970-01-01,"female","Composite","breeding","0","Belmont"
"817","5b18a423f1699320a40022a7","964 001008692703",1970-01-01,"female","Composite","breeding","0","Belmont"
"818","5b18a423f1699320a40022f9","964 001008693230",1970-01-01,"female","Composite","breeding","0","Belmont"
"819","5b18a423f1699320a4002337","964 001008693233",1970-01-01,"female","Composite","breeding","0","Belmont"
"820","5b18a423f1699320a40022aa","964 001008693239",1970-01-01,"female","Composite","breeding","0","Belmont"
"821","5b18a423f1699320a40022bf","964 001008693416",1970-01-01,"female","Composite","breeding","0","Belmont"
"822","5b18a423f1699320a40022b1","964 001008693447",1970-01-01,"female","Composite","breeding","0","Belmont"
"823","5b18a423f1699320a40022a4","964 001008693669",1970-01-01,"female","Composite","breeding","0","Belmont"
"824","5b18a423f1699320a40022d5","964 001008693677",1970-01-01,"female","Composite","breeding","0","Belmont"
"825","5ac44fe3f169931cb00071ce","964 001010472257",2016-10-10,"male","Brahman","growing","36","Belmont"
"826","5d6d95e4d1540000da006f8f","964 001010472259",1970-01-01,"female","Composite","breeding","0","Belmont"
"827","5ac6be00f169931cac005c7b","964 001010472268",1970-01-01,"female","Brahman","breeding","0","Belmont"
"828","5d6d95ead1540000da006fb0","964 001010472279",1970-01-01,"female","Composite","breeding","0","Belmont"
"829","5ac44fe3f169931cb00071f0","964 001010472281",1970-01-01,"male","Composite","growing","0","Belmont"
"830","5ac44fe3f169931cb00071d5","964 001010472282",2016-10-24,"male","Brahman","breeding","53","Belmont"
"831","5b18a423f1699320a400233e","964 001010472283",1970-01-01,"female","Composite","breeding","0","Belmont"
"832","5d6de0c5ce43000096002d6c","964 001010472285",1970-01-01,"female","Composite","breeding","0","Belmont"
"833","5b18a423f1699320a400231d","964 001010472288",1970-01-01,"female","Composite","breeding","0","Belmont"
"834","5ac44fe3f169931cb00071e7","964 001010472293",1970-01-01,"male","Composite","growing","0","Belmont"
"835","5ac6be00f169931cac005c5b","964 001010472311",2016-10-04,"female","Brahman","breeding","0","Belmont"
"836","5d6d95e2d1540000da006f86","964 001010472313",1970-01-01,"female","Composite","breeding","0","Belmont"
"837","5b289294f1699310b00023fa","964 001010472316",2015-11-18,"female","Brahman","breeding","0","Belmont"
"838","5ac6be00f169931cac005c5a","964 001010472318",2016-09-26,"female","Brahman","breeding","0","Belmont"
"839","5ac6be00f169931cac005c69","964 001010472324",2016-12-13,"female","Brahman","breeding","0","Belmont"
"840","5ac44fe3f169931cb000722b","964 001010472328",1970-01-01,"male","Composite","growing","0","Belmont"
"841","5ac44fe3f169931cb00071dd","964 001010472331",2016-12-20,"male","Brahman","growing","33","Belmont"
"842","5b18a423f1699320a4002347","964 001010472335",1970-01-01,"female","Composite","breeding","0","Belmont"
